Observed_PM25,Random_Forest_Predicted_PM25,Gradient_Boosting_Predicted_PM25,RF_Residual,GB_Residual
4.444,4.370346666666667,5.193322295374984,0.07365333333333268,-0.7493222953749843
5.743,6.1133166666666705,6.706825355322975,-0.3703166666666702,-0.9638253553229745
12.617,11.004013333333324,10.640878006678614,1.6129866666666768,1.976121993321387
7.252,6.501849999999998,6.213781838050375,0.7501500000000014,1.038218161949625
5.36,6.233396666666661,5.808658287784127,-0.873396666666661,-0.4486582877841263
8.014,7.5206899999999965,7.824507724952719,0.4933100000000028,0.1894922750472805
8.619,7.3314433333333255,6.078337704622913,1.2875566666666742,2.5406622953770865
5.409,5.7210166666666655,6.137767558825805,-0.3120166666666657,-0.7287675588258056
3.292,4.27347333333333,4.887576040168095,-0.9814733333333301,-1.595576040168095
7.042,6.211993333333329,6.7571473401570525,0.8300066666666712,0.2848526598429473
10.821,8.687509999999996,6.33279306252003,2.1334900000000037,4.48820693747997
4.934,4.99539,4.384808498998849,-0.06139000000000028,0.5491915010011512
5.47,5.563489999999994,5.44430959342387,-0.09348999999999386,0.025690406576130087
9.027,7.883453333333312,8.065653352166711,1.143546666666687,0.9613466478332882
6.881,6.656070000000004,5.607084821795144,0.22492999999999608,1.273915178204856
4.617,4.395563333333335,5.898374218582831,0.22143666666666473,-1.2813742185828314
5.006,5.530573333333332,5.40944246275604,-0.5245733333333318,-0.4034424627560398
7.387,5.729463333333328,5.388101768380268,1.6575366666666715,1.998898231619732
5.735,5.6968533333333315,5.273852679685641,0.03814666666666877,0.46114732031435945
5.32,8.363843333333323,7.8044863303505405,-3.0438433333333226,-2.4844863303505402
6.074,7.052409999999991,6.636095470416886,-0.9784099999999913,-0.5620954704168861
6.544,5.888026666666665,6.630593015459204,0.6559733333333346,-0.08659301545920428
3.447,3.8296733333333313,3.8911847268492807,-0.3826733333333312,-0.4441847268492807
4.982,4.520643333333323,5.531161342492817,0.46135666666667685,-0.549161342492817
4.906,4.779826666666671,5.243922293555578,0.12617333333332859,-0.3379222935555779
5.435,5.315380000000007,5.800081013573935,0.11961999999999229,-0.36508101357393574
6.924,6.9185000000000025,5.65464081363488,0.00549999999999784,1.2693591863651204
7.03,6.22269,6.236936186479895,0.8073100000000002,0.7930638135201056
8.841,7.777923333333336,6.879130959242709,1.063076666666663,1.96186904075729
5.162,5.732950000000003,7.092214890916162,-0.5709500000000034,-1.9302148909161625
6.292,7.176566666666677,7.297547980320417,-0.8845666666666769,-1.0055479803204168
4.944,6.091179999999998,6.6273737734686895,-1.1471799999999979,-1.6833737734686895
